"lon","lat","no2","campaign","code"
3.707062,51.06363,24.8,"facade","297189"
5.50915,50.95648,17,"facade","297195"
5.134911,50.84807,18.3,"facade","297210"
5.015746,51.38662,20,"facade","297213"
3.417976,51.1439,17.9,"facade","297222"
4.24061882108316,50.8145847961781,17.4,"facade","297225"
4.175393,50.87256,24.5,"facade","297228"
4.245958,50.73747,33.2,"facade","297234"
4.395258,51.16359,30.7,"facade","297243"
4.041288,50.97001,21.1,"facade","297246"
3.998031,50.90658,17.7,"facade","297267"
3.751865,51.06397,26.7,"facade","297285"
3.926101,50.95715,18,"facade","297291"
4.16595,50.86526,20,"facade","297300"
4.979884,51.15462,30.9,"facade","297318"
4.266322,50.8553,23.4,"facade","297321"
4.665506,50.91717,19,"facade","297324"
4.779877,51.13667,21.4,"facade","297357"
3.455246,51.0747,23.3,"facade","297360"
5.383258,50.99083,23.6,"facade","297372"
3.372092,51.05745,18.4,"facade","297375"
3.114724,50.89896,22.2,"facade","297384"
3.830872,51.09571,35.6,"facade","297390"
4.492508,50.74382,19.7,"facade","297399"
4.274697,51.21736,28.9,"facade","297405"
4.480378,50.95082,21,"facade","297426"
4.339132,51.12193,23.8,"facade","297441"
5.3273,50.91819,28,"facade","297456"
4.696755,50.83215,15.8,"facade","297474"
3.61063,50.91915,18.7,"facade","297480"
4.926607,51.32443,16.9,"facade","297483"
3.355006,50.88072,22.3,"facade","297489"
4.53217,51.10543,19.5,"facade","297492"
3.85527,51.03088,25.1,"facade","297501"
5.434922,50.80522,18.4,"facade","297513"
5.263076,50.94528,31,"facade","297522"
4.371238,51.08729,34.1,"facade","297525"
3.849689,51.18101,19.4,"facade","297528"
4.917642,50.93403,17.3,"facade","297537"
3.318762,50.85169,17.8,"facade","297543"
5.26393,51.05776,17.7,"facade","297558"
3.089194,50.9298,19.5,"facade","297567"
4.662442,50.87632,22.8,"facade","297573"
4.24784,50.85507,19.7,"facade","297582"
3.133908,50.95338,25.3,"facade","297591"
3.722905,51.0462,30.6,"facade","297609"
3.803581,50.84813,12.9,"facade","297618"
4.356281,51.06417,27.1,"facade","297621"
3.132082,50.96127,19.6,"facade","297630"
4.956658,50.84706,17,"facade","297633"
2.97316,51.08666,22,"facade","297639"
5.018526,51.13381,17.5,"facade","297648"
4.09219,50.94548,24.7,"facade","297675"
3.260238,50.91939,29.3,"facade","297687"
3.780693,51.0776,26.1,"facade","297696"
4.526787,50.98099,17.5,"facade","297702"
3.155343,51.10798,18.9,"facade","297705"
3.336171,50.89408,37.2,"facade","297708"
3.136487,50.88698,18.8,"facade","297720"
3.809982,50.97957,23,"facade","297741"
2.969553,51.08954,23.2,"facade","297744"
3.71015,51.00268,25.5,"facade","297753"
5.354377,50.92407,22.4,"facade","297768"
3.663552,50.93124,17.1,"facade","297771"
3.209726,51.21947,37.1,"facade","297777"
3.47808,50.93594,17.8,"facade","297798"
3.736491,51.15713,23.5,"facade","297813"
4.88273,50.83486,15.6,"facade","297831"
4.425498,51.28007,22.1,"facade","297843"
4.483469,51.19672,28.4,"facade","297849"
3.339848,51.24118,20.5,"facade","297858"
2.904143,51.22328,25.6,"facade","297861"
5.395871,51.15649,16.5,"facade","297867"
3.472492,50.97709,21.6,"facade","297873"
4.01118,50.88337,17.4,"facade","297891"
4.434141,51.13883,29.9,"facade","297906"
4.556621,51.23072,19.7,"facade","297912"
3.431648,50.91055,19.2,"facade","297918"
3.225108,51.13187,16.8,"facade","297924"
3.161648,51.10218,20.3,"facade","297930"
4.940585,51.31865,21.9,"facade","297933"
4.219499,50.71782,26.6,"facade","297936"
4.262578,50.74906,25.6,"facade","297960"
5.281799,50.97445,17.1,"facade","297972"
5.708353,50.98384,18.3,"facade","297975"
3.213368,50.9131,22.2,"facade","297984"
5.13803261050448,50.9988069477015,18.4,"facade","297993"
4.060503,51.00328,21.4,"facade","297996"
4.491757,50.99429,28.5,"facade","297999"
5.454579,50.7765,17.2,"facade","298002"
4.430617,51.15786,26,"facade","298008"
4.60906237758249,51.2728461507823,15.7,"facade","298017"
3.711533,51.02694,35.4,"facade","298029"
3.755761,50.98687,21.8,"facade","298035"
4.727497,51.0808,17.7,"facade","298038"
4.672189,51.01314,15.1,"facade","298041"
4.356663,51.17972,33.9,"facade","298047"
4.275796,51.02654,16.7,"facade","298065"
4.633202,51.26605,18.5,"facade","298071"
4.796943,50.88265,22.1,"facade","298074"
4.587628,51.10318,18.6,"facade","298080"
4.01054,50.90517,22.5,"facade","298083"
3.388806,51.0725,18.7,"facade","298089"
3.788929,51.20457,24.9,"facade","298092"
3.787316,51.0762,24.5,"facade","298095"
4.114994,50.91232,28.4,"facade","298098"
4.4427,51.2166,58.3,"facade","298107"
5.172386,50.82933,17.4,"facade","298116"
4.474962,51.22203,29.7,"facade","298119"
4.506605,50.97677,24.2,"facade","298128"
4.526613,50.99074,21.4,"facade","298131"
3.341119,50.87736,16.6,"facade","298137"
4.614267,51.15409,19.3,"facade","298146"
2.960672,51.22468,24.1,"facade","298155"
4.760506,51.41352,19.9,"facade","298176"
4.754178,50.99598,19.3,"facade","298185"
4.243519,50.99534,19.8,"facade","298191"
4.999539,51.12794,17.1,"facade","298194"
5.448177,50.92414,19.9,"facade","298203"
4.027582,50.95865,16.1,"facade","298206"
4.49852,51.468,18.2,"facade","298212"
3.747146,51.03457,30.1,"facade","298215"
5.365126,50.90329,20.1,"facade","298218"
5.423702,51.15815,15.1,"facade","298227"
5.267853,50.78279,18,"facade","298230"
4.18692,50.95291,15.8,"facade","298233"
4.37647,51.33073,19.9,"facade","298239"
5.315796,51.26269,16.7,"facade","298242"
4.469761,50.77565,18.4,"facade","298248"
4.793519,50.87489,15.4,"facade","298251"
5.12387,50.78144,17.8,"facade","298257"
5.320553,50.93475,25.5,"facade","298260"
4.329092,51.0464,25.6,"facade","298263"
2.735605,50.93339,23,"facade","298266"
5.19601,50.86514,17.4,"facade","298272"
5.481081,51.29198,17.2,"facade","298275"
4.468351,51.28178,17.5,"facade","298281"
4.099173,51.11491,19.3,"facade","298287"
4.859261,51.14656,30.7,"facade","298296"
3.942496,51.1379,16.9,"facade","298299"
4.277339,51.02229,20.3,"facade","298317"
4.464797,51.22235,28.1,"facade","298326"
5.256687,50.83761,16.6,"facade","298329"
3.95009,51.10023,20.8,"facade","298335"
4.379426,51.22018,35.1,"facade","298365"
4.4486,51.36156,19.6,"facade","298371"
4.439693,51.21048,37.9,"facade","298380"
4.41584,51.19377,37.8,"facade","298386"
3.238809,50.81086,22.2,"facade","298398"
3.685087,50.91868,24.8,"facade","298419"
3.276099,50.82579,25.1,"facade","298440"
3.110984,51.23514,19,"facade","298443"
4.562937,51.19304,23.8,"facade","298446"
2.800821,51.18148,20.2,"facade","298452"
3.15599,50.9289,27.6,"facade","298455"
3.634871,50.7793,16.7,"facade","298461"
4.442135,51.19948,32.5,"facade","298470"
5.524061,50.8872,18.7,"facade","298482"
4.452337,51.19655,39.4,"facade","298485"
4.494346,51.01669,26.1,"facade","298491"
3.601585,51.14919,18.5,"facade","298503"
4.616077,51.1389,23.8,"facade","298512"
4.244488,50.73131,26.5,"facade","298521"
3.216432,50.84563,20.8,"facade","298524"
3.745451,51.04674,48.7,"facade","298533"
3.206353,50.84423,20.6,"facade","298536"
5.303191,50.76281,14.1,"facade","298551"
4.533241,51.32714,27.3,"facade","298566"
4.447223,51.35698,15.6,"facade","298569"
3.701585,50.95604,17,"facade","298572"
4.687958,50.87669,21.4,"facade","298587"
4.352808,51.06236,29.8,"facade","298593"
4.441947,50.93198,24.6,"facade","298596"
3.617429,50.73396,15.9,"facade","298602"
2.714591,51.01236,20,"facade","298608"
2.956226,51.22114,34.5,"facade","298611"
4.742082,51.17151,30.2,"facade","298614"
5.381865,51.05295,33.4,"facade","298632"
3.799574,51.09273,21.5,"facade","298650"
5.470871,50.77923,20.6,"facade","298668"
3.684105,51.0304,22.9,"facade","298680"
3.66177,50.9405,20.9,"facade","298719"
5.080913,50.75526,38.4,"facade","298734"
3.242,50.98405,21.9,"facade","298746"
3.982575,51.11162,23.2,"facade","298749"
4.471054,51.37243,32.1,"facade","298752"
4.541813,50.76884,20.4,"facade","298758"
5.271945,50.83779,15.4,"facade","298761"
2.949758,51.15467,21.2,"facade","298767"
4.646009,51.01482,16.4,"facade","298770"
3.574871,51.06504,21.4,"facade","298788"
3.807789,50.81738,16.9,"facade","298791"
2.999489,51.1896,20.9,"facade","298803"
4.468462,51.22401,28.5,"facade","298821"
5.287059,50.98026,15.8,"facade","298824"
3.669747,51.01233,21.6,"facade","298830"
4.031743,51.06923,21.3,"facade","298836"
3.87881281224262,50.836322551861,18.1,"facade","298842"
5.356934,50.84261,15.7,"facade","298845"
5.386335,50.76254,15.1,"facade","298848"
4.116233,51.01465,19.1,"facade","298860"
4.406045,51.19672,43.5,"facade","298869"
5.27294704164291,50.8989059086189,17.3,"facade","298875"
4.176628,50.99612,26.2,"facade","298878"
3.033945,50.92741,19.6,"facade","298887"
4.55738,50.93755,18.4,"facade","298902"
4.696033,51.30077,19.2,"facade","298914"
4.554811,51.26323,35.3,"facade","298923"
4.917059,51.31276,17.3,"facade","298947"
3.690756,51.05832,27.8,"facade","298950"
4.004621,50.87405,20.6,"facade","298953"
4.690109,50.86269,22.7,"facade","298962"
4.367917,50.93205,22.7,"facade","298965"
4.14272,50.89313,24.7,"facade","299001"
4.567314,51.13317,42.2,"facade","299007"
4.343666,51.17748,31.8,"facade","299034"
3.68175,51.11948,25.6,"facade","299064"
3.836873,51.06895,21.2,"facade","299073"
3.438541,50.88339,18.6,"facade","299082"
3.335039,51.00116,22.6,"facade","299085"
4.11254113565945,50.7933620924384,17.9,"facade","299106"
4.76081,50.97204,17.7,"facade","299115"
3.712727,51.09821,34.5,"facade","299139"
4.654717,50.83497,17.2,"facade","299163"
4.471292,51.02265,26.9,"facade","299169"
4.208333,50.71808,22,"facade","299172"
4.420411,51.20331,35.3,"facade","299187"
3.187749,50.82123,22.8,"facade","299199"
4.43312,51.1773,27.8,"facade","299202"
3.916368,50.92634,16.3,"facade","299223"
4.662049,51.0264,16.5,"facade","299247"
4.493554,51.12933,21.6,"facade","299250"
4.378417,51.09479,23,"facade","299262"
4.3854,51.13748,26.9,"facade","299271"
3.874803,51.18485,22.6,"facade","299289"
4.466498,51.46186,18.4,"facade","299301"
3.75708,51.06192,24.7,"facade","299316"
5.289967,51.23216,14.9,"facade","299319"
4.437305,51.15113,22.1,"facade","299328"
2.684655,51.1164,29.5,"facade","299334"
5.727034,51.06102,16.6,"facade","299346"
4.871302,51.30978,18.5,"facade","299349"
4.129354,50.9191,16.1,"facade","299367"
5.013846,51.00439,14.3,"facade","299373"
4.442776,51.15121,25.6,"facade","299376"
4.726058,51.07441,32.1,"facade","299379"
3.780726,51.12343,27.9,"facade","299388"
3.713943,51.07897,21,"facade","299403"
4.533951,51.11539,20.7,"facade","299412"
5.331012,51.03157,15.8,"facade","299427"
5.472876,50.80049,13.7,"facade","299430"
5.32124,50.92094,25.5,"facade","299436"
4.053505,50.94275,37.4,"facade","299442"
4.155212,51.25051,24.5,"facade","299451"
4.511622,51.35554,17.5,"facade","299472"
3.194689,51.20837,25.8,"facade","299484"
4.560186,51.13352,26,"facade","299499"
3.14645010983454,50.9498468779626,21.8,"facade","299505"
5.625524,50.89434,15.9,"facade","299514"
5.105827,51.34164,17.1,"facade","299520"
4.367305,50.90968,19,"facade","299538"
5.051386,50.98984,21.7,"facade","299541"
3.235922,50.89169,22,"facade","299562"
4.537592,51.20803,25.2,"facade","299571"
4.297385,50.78682,28,"facade","299589"
5.3188916235175,50.9357965873596,45.6,"facade","299595"
4.774442,51.29568,18.7,"facade","299598"
4.6035,51.18075,36.1,"facade","299619"
3.705335,51.07005,26.5,"facade","299622"
3.43859,50.77002,17,"facade","299628"
5.043697,51.06405,23,"facade","299634"
4.477148,50.77326,19.8,"facade","299637"
5.566718,51.19478,18.2,"facade","299649"
4.486606,51.03114,40.1,"facade","299655"
5.351026,50.93246,24.3,"facade","299661"
4.283984,50.87857,40.3,"facade","299664"
4.116151,51.01468,18.3,"facade","299673"
3.151065,50.95709,22.3,"facade","299679"
5.70161484049452,50.9580599443976,22.8,"facade","299685"
3.008626,51.25789,21.7,"facade","299691"
4.460186,50.95367,17.7,"facade","299712"
3.224143,50.80521,28.2,"facade","299715"
5.485726,50.74074,14.1,"facade","299721"
3.428693,51.14346,20.1,"facade","299739"
5.134435,50.77407,14,"facade","299751"
4.948439,51.32773,38.7,"facade","299754"
4.79616,51.19693,16.7,"facade","299757"
4.569793,50.98229,33.3,"facade","299769"
4.571551,51.13283,25.9,"facade","299775"
4.385906,51.16314,39.3,"facade","299778"
3.327624,51.20726,19.3,"facade","299781"
4.891635,50.84869,12.5,"facade","299784"
4.390044,51.17514,31.3,"facade","299799"
3.133637,50.9524,19.8,"facade","299808"
4.427662,51.21937,33.7,"facade","299820"
4.613338,51.16983,17.2,"facade","299826"
4.486838,51.12536,23.2,"facade","299844"
3.202015,50.91529,21.3,"facade","299847"
4.70531,50.86882,43,"facade","299850"
4.983618,50.79711,20,"facade","299853"
4.46207,51.43549,16.4,"facade","299865"
4.503224,51.01111,22.2,"facade","299880"
4.403509,51.08079,23.4,"facade","299895"
4.456368,51.29538,17.6,"facade","299916"
3.763117,51.17644,22.3,"facade","299922"
4.117027,50.91747,20.9,"facade","299925"
3.969941,51.01271,18.8,"facade","299931"
4.337296,51.12565,26.6,"facade","299940"
4.97152,51.34135,26,"facade","299943"
3.97032700845421,50.8217178701605,19.4,"facade","299952"
4.0125,50.87854,19.3,"facade","299964"
5.221707,50.99094,21.5,"facade","299970"
4.446729,50.98706,20.4,"facade","299982"
4.118235,51.03119,16.7,"facade","299985"
5.064544,50.88438,14.8,"facade","299991"
4.035503,50.93248,27.2,"facade","300003"
4.299387,51.00862,32.5,"facade","300015"
5.079414,50.99309,15.2,"facade","300027"
3.111976,50.79894,30.7,"facade","300042"
4.579023,51.12712,24.2,"facade","300054"
3.592338,50.85242,32.9,"facade","300078"
3.759279,51.04337,38.1,"facade","300081"
4.647054,50.84721,27.3,"facade","300111"
4.494339,51.03018,24.1,"facade","300123"
5.430806,51.23081,18.5,"facade","300129"
4.607454,51.21674,19.1,"facade","300147"
4.53847960176355,51.2658997875055,21.9,"facade","300153"
4.436319,51.24323,26.7,"facade","300156"
3.140383,50.9501,22.9,"facade","300165"
4.144188,51.17473,22.4,"facade","300174"
4.367901,50.94925,20.4,"facade","300183"
3.808677,50.81623,13.6,"facade","300195"
3.242579,50.79088,21.5,"facade","300216"
4.611875,51.26823,16.8,"facade","300222"
4.357688,51.06549,30.2,"facade","300225"
4.351967,51.17966,27.2,"facade","300228"
4.508982,51.15931,34.3,"facade","300237"
3.287653,50.79642,23.2,"facade","300252"
4.357756,51.05756,30.9,"facade","300261"
3.715609,51.0119,37.6,"facade","300270"
4.495841,51.19717,24.8,"facade","300291"
4.130048,51.11502,20.4,"facade","300297"
4.466594,51.01362,22.6,"facade","300306"
4.69498115198514,51.2958408378779,31.6,"facade","300309"
3.709444,50.94541,18.1,"facade","300333"
4.758046,51.21174,17.3,"facade","300357"
3.696067,50.86997,19.6,"facade","300360"
4.602075,51.39201,19,"facade","300375"
3.730638,51.07487,35.3,"facade","300399"
3.621185,50.92433,21.5,"facade","300411"
4.52221932555467,51.1545664765665,24.3,"facade","300414"
3.282984,50.82774,22.3,"facade","300417"
3.237035,51.19758,22.7,"facade","300423"
4.400909,51.30502,31.6,"facade","300429"
2.727611,50.96775,17.7,"facade","300444"
4.034836,50.94455,42,"facade","300447"
3.639167,51.00189,17.9,"facade","300450"
4.855509,51.31783,23.4,"facade","300471"
4.150483,51.16337,26.8,"facade","300480"
3.322169,51.13694,20.5,"facade","300483"
3.666285,50.98659,24.5,"facade","300492"
4.276395,51.22149,24.6,"facade","300495"
3.215145,50.83965,19.7,"facade","300498"
4.493468,51.31103,16.7,"facade","300504"
3.711052,51.0855,21.7,"facade","300522"
4.910701,51.09736,19.5,"facade","300534"
3.73372,50.88289,21.1,"facade","300537"
4.998137,51.16316,38.8,"facade","300546"
3.63639,51.06536,19.3,"facade","300549"
4.685755,50.90934,18.3,"facade","300552"
3.370549,50.91405,20.2,"facade","300555"
4.176845,50.97518,18,"facade","300558"
4.60402,50.7527,14.9,"facade","300567"
3.191102,51.15392,22.6,"facade","300579"
2.825025,50.74597,30.5,"facade","300594"
3.449565,51.20569,25,"facade","300642"
4.694553,50.97139,21.5,"facade","300663"
3.693725,51.11757,22.7,"facade","300666"
4.490491,51.18768,22.3,"facade","300669"
3.986136,50.95408,18.4,"facade","300672"
3.758366,50.99707,24.2,"facade","300675"
3.556859,51.11357,19.9,"facade","300699"
3.977161,50.96246,28.3,"facade","300714"
4.643383,51.23808,16.7,"facade","300726"
3.64825320939109,50.9096217474207,19.8,"facade","300735"
3.870936,51.12272,20.4,"facade","300738"
4.129917,51.00057,24,"facade","300741"
3.706322,51.05228,23.8,"facade","300747"
4.701758,51.2999,19.2,"facade","300756"
4.309776,51.16905,27.2,"facade","300765"
3.633043,50.88574,19.2,"facade","300771"
4.428864,51.17077,27.3,"facade","300774"
3.103882,50.84484,18.6,"facade","300777"
4.485928,51.29133,23.3,"facade","300780"
3.640594,51.06398,17.5,"facade","300792"
4.362634,51.05663,26.4,"facade","300798"
4.06826,50.89501,29.6,"facade","300801"
3.974795,51.1025,24,"facade","300804"
5.244866,51.08861,22.5,"facade","300807"
2.822197,50.74396,17.5,"facade","300816"
4.105358,50.73175,14.8,"facade","300819"
3.109781,50.95142,18.9,"facade","300822"
4.694319,50.88654,30.5,"facade","300834"
3.257706,50.81567,20.6,"facade","300858"
5.520334,50.97492,25.9,"facade","300870"
4.691996,51.14324,16.6,"facade","300873"
3.230377,50.80894,31.6,"facade","300879"
4.493049,51.07699,20.9,"facade","300900"
4.510972,51.22215,22.8,"facade","300903"
4.543517,50.98005,18.7,"facade","300927"
5.19504,51.17262,15.3,"facade","300930"
3.56567,51.18659,36.7,"facade","300933"
4.881923,51.0161,16.8,"facade","300936"
3.318712,51.12834,21.4,"facade","300939"
3.152286,51.1923,16.6,"facade","300948"
4.442563,51.21066,43.2,"facade","300951"
4.193592,50.94715,18.1,"facade","300960"
4.454304,51.37905,16.4,"facade","300966"
3.927283,50.97067,17.8,"facade","300972"
3.562617,51.05887,20,"facade","300975"
3.196047,50.97769,19.4,"facade","300978"
4.507115,50.81896,23.6,"facade","300981"
5.285711,50.80668,30.2,"facade","300984"
2.889982,51.21471,27.7,"facade","300996"
4.644774,51.04171,20.9,"facade","301002"
3.832689,50.86337,18.3,"facade","301014"
3.046296,50.78768,17.9,"facade","301023"
4.787327,51.27098,18.1,"facade","301026"
4.463038,51.1644,25.6,"facade","301032"
4.7338,51.03609,16.7,"facade","301038"
5.342131,50.95158,17.3,"facade","301044"
3.24198451505631,51.1867583748526,26.9,"facade","301053"
5.462983,50.96197,24.3,"facade","301059"
5.159348,51.04744,19,"facade","301065"
3.966463,50.95963,19,"facade","301077"
4.644718,50.94357,27.9,"facade","301080"
2.601341,51.08438,23.5,"facade","301089"
5.574951,51.04383,16.3,"facade","301092"
4.276748,50.93384,19.1,"facade","301101"
4.864318,51.11067,19.3,"facade","301107"
4.639102,50.96852,22.5,"facade","301122"
3.264948,50.83669,22.9,"facade","301152"
3.200992,51.15173,20.9,"facade","301155"
3.74837,51.18658,21.6,"facade","301161"
5.13325,51.08224,22.6,"facade","301170"
3.326333,50.92058,20.9,"facade","301188"
4.232612,50.84331,20.9,"facade","301203"
4.682076,51.01361,16.7,"facade","301224"
3.095018,51.06106,21.3,"facade","301242"
5.423501,50.89009,23.3,"facade","301251"
4.10575,50.95173,18.7,"facade","301254"
3.279861,51.05424,18.9,"facade","301260"
5.576206,51.04906,14.1,"facade","301272"
5.32588189324423,50.9229991955442,21.9,"facade","301281"
4.882829,51.34695,18,"facade","301284"
5.436746,50.77709,17.2,"facade","301317"
4.09645,51.03033,23.2,"facade","301335"
2.901239,51.03025,19,"facade","301347"
5.800844,51.12055,20.9,"facade","301362"
