"code","pop_1","pop_5","pop_10","dist_coast","urban_1","natural_1","urban_5","natural_5","urban_10","natural_10"
"219369",718.143842697144,46024.2166147232,404541.561720371,47.8271989792526,0.111111111111111,0,0.281489036206016,0.00866904640489546,0.387890376035668,0.025493945188018
"219390",4552.58246612549,112018.7810812,217663.28186965,63.2245776003672,0.481481481481481,0,0.549719530851603,0.0831208567057621,0.373231357552559,0.139706819630338
"219396",1295.58896350861,32755.207682848,188828.645698786,26.0049890009833,0.123456790123457,0,0.263131055583884,0.0209077001529832,0.317144678138925,0.0449968132568519
"219402",14693.6871490479,196277.39478302,357487.718178272,34.2756582536889,0.901234567901236,0,0.782253952065268,0,0.501848311026097,0.01427660930529
"219411",3094.50323295593,70682.6507234573,187955.551250219,90.9504658708357,0.790123456790125,0.0493827160493827,0.493115757266698,0.0963793982661903,0.397323135755233,0.134098151688974
"219414",380.622029066086,24838.4069869518,153956.737267017,70.0481150098163,0.0987654320987654,0,0.20754716981132,0.00764915859255482,0.273550031867419,0.043722115997451
"219435",2481.99652671814,93388.1665935516,513765.989323616,31.7112129975866,0.580246913580247,0.037037037037037,0.513513513513511,0.012748597654258,0.520841300191177,0.032632249840663
"219441",1225.37479305267,37473.9115114212,192176.86661005,35.6952664622851,0.283950617283951,0.0246913580246914,0.250382457929626,0.0239673635900051,0.296749521988513,0.0108349267049076
"219447",3484.66064453125,33646.6671316624,287356.127382994,19.0437933070083,0.740740740740742,0,0.298317185109636,0.0295767465578787,0.398852772466514,0.052262587635437
"219453",568.603942394257,20424.0683019161,75515.50274086,35.1758470541575,0.283950617283951,0.469135802469136,0.17542070372259,0.052524222335543,0.153473550031866,0.0481835564053541
"219459",6072.27102661133,179828.999634743,352982.173627853,33.2572056935668,0.827160493827162,0,0.73737888832228,0.00305966343702193,0.487316762268928,0.0177182919056724
"219471",722.430689334869,20340.2822709084,96890.6548676491,87.9843223782835,0.246913580246914,0,0.228454869964303,0.0657827638959712,0.249840662842564,0.0295729764181009
"219486",13805.526512146,279532.08675766,635501.660638571,24.5558210888771,1,0,0.831718510963789,0.0520142784293727,0.609432759719569,0.0374760994263865
"219501",4733.04994773865,56985.5555608273,348457.766668797,59.5819004182344,0.728395061728396,0.0246913580246914,0.467618561958182,0.0821009688934214,0.471765455704238,0.0986615678776301
